Id,Genre,classic,cute,romantic,realistic,expressionnisme,abstract,decoration,grotesque,humor
2033,['cute'],0,1,0,0,0,0,0,0,0
2034,['cute'],0,1,0,0,0,0,0,0,0
2035,"['cute', 'grotesque']",0,1,0,0,0,0,0,1,0
2036,['cute'],0,1,0,0,0,0,0,0,0
2037,['romantic'],0,0,1,0,0,0,0,0,0
2038,['romantic'],0,0,1,0,0,0,0,0,0
2039,['romantic'],0,0,1,0,0,0,0,0,0
2040,['romantic'],0,0,1,0,0,0,0,0,0
2041,['romantic'],0,0,1,0,0,0,0,0,0
2042,['grotesque'],0,0,0,0,0,0,0,1,0
2043,['cute'],0,1,0,0,0,0,0,0,0
2044,['cute'],0,1,0,0,0,0,0,0,0
2045,['cute'],0,1,0,0,0,0,0,0,0
2046,['cute'],0,1,0,0,0,0,0,0,0
2047,['cute'],0,1,0,0,0,0,0,0,0
2048,['romantic'],0,0,1,0,0,0,0,0,0
2049,['romantic'],0,0,1,0,0,0,0,0,0
2050,['cute'],0,1,0,0,0,0,0,0,0
2051,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2052,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2053,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2054,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2055,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2056,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2057,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
2058,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2059,['cute'],0,1,0,0,0,0,0,0,0
2060,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2061,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
2062,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2063,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2064,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
2065,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
2066,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2067,['grotesque'],0,0,0,0,0,0,0,1,0
2068,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2069,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2070,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2071,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2072,['humor'],0,0,0,0,0,0,0,0,1
2073,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2074,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2075,['humor'],0,0,0,0,0,0,0,0,1
2076,['humor'],0,0,0,0,0,0,0,0,1
2077,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2078,['cute'],0,1,0,0,0,0,0,0,0
2079,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
2080,['cute'],0,1,0,0,0,0,0,0,0
2081,['cute'],0,1,0,0,0,0,0,0,0
2082,['romantic'],0,0,1,0,0,0,0,0,0
2083,['romantic'],0,0,1,0,0,0,0,0,0
2084,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2085,['romantic'],0,0,1,0,0,0,0,0,0
2086,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2087,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2088,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2089,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2090,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2091,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2092,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2093,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2094,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2095,['romantic'],0,0,1,0,0,0,0,0,0
2096,['romantic'],0,0,1,0,0,0,0,0,0
2097,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2098,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2099,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2100,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2101,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2102,['romantic'],0,0,1,0,0,0,0,0,0
2103,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2104,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2105,['cute'],0,1,0,0,0,0,0,0,0
2106,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2107,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2108,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2109,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2110,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
2111,"['classic', 'humor']",1,0,0,0,0,0,0,0,1
2112,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2113,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2114,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2115,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2116,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2117,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2118,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2119,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2120,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2121,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2122,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2123,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2124,"['romantic', 'abstract']",0,0,1,0,0,1,0,0,0
2125,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2126,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2127,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2128,['romantic'],0,0,1,0,0,0,0,0,0
2129,['romantic'],0,0,1,0,0,0,0,0,0
2130,['romantic'],0,0,1,0,0,0,0,0,0
2131,['romantic'],0,0,1,0,0,0,0,0,0
2132,['romantic'],0,0,1,0,0,0,0,0,0
2133,['romantic'],0,0,1,0,0,0,0,0,0
2134,['romantic'],0,0,1,0,0,0,0,0,0
2135,['romantic'],0,0,1,0,0,0,0,0,0
2136,['romantic'],0,0,1,0,0,0,0,0,0
2137,['romantic'],0,0,1,0,0,0,0,0,0
2138,['romantic'],0,0,1,0,0,0,0,0,0
2139,['romantic'],0,0,1,0,0,0,0,0,0
2140,['romantic'],0,0,1,0,0,0,0,0,0
2141,['romantic'],0,0,1,0,0,0,0,0,0
2142,['romantic'],0,0,1,0,0,0,0,0,0
2143,['romantic'],0,0,1,0,0,0,0,0,0
2144,['romantic'],0,0,1,0,0,0,0,0,0
2145,['romantic'],0,0,1,0,0,0,0,0,0
2146,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
2147,['romantic'],0,0,1,0,0,0,0,0,0
2148,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2149,['cute'],0,1,0,0,0,0,0,0,0
2150,['cute'],0,1,0,0,0,0,0,0,0
2151,['cute'],0,1,0,0,0,0,0,0,0
2152,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2153,['cute'],0,1,0,0,0,0,0,0,0
2154,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
2155,['cute'],0,1,0,0,0,0,0,0,0
2156,['cute'],0,1,0,0,0,0,0,0,0
2157,['cute'],0,1,0,0,0,0,0,0,0
2158,['cute'],0,1,0,0,0,0,0,0,0
2159,['cute'],0,1,0,0,0,0,0,0,0
2160,['cute'],0,1,0,0,0,0,0,0,0
2161,"['cute', 'grotesque']",0,1,0,0,0,0,0,1,0
2162,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
2163,['cute'],0,1,0,0,0,0,0,0,0
2164,['cute'],0,1,0,0,0,0,0,0,0
2165,['cute'],0,1,0,0,0,0,0,0,0
2166,['cute'],0,1,0,0,0,0,0,0,0
2167,['cute'],0,1,0,0,0,0,0,0,0
2168,['cute'],0,1,0,0,0,0,0,0,0
2169,['grotesque'],0,0,0,0,0,0,0,1,0
2170,['cute'],0,1,0,0,0,0,0,0,0
2171,['cute'],0,1,0,0,0,0,0,0,0
2172,['cute'],0,1,0,0,0,0,0,0,0
2173,['humor'],0,0,0,0,0,0,0,0,1
2174,['abstract'],0,0,0,0,0,1,0,0,0
2175,['cute'],0,1,0,0,0,0,0,0,0
2176,['cute'],0,1,0,0,0,0,0,0,0
2177,['humor'],0,0,0,0,0,0,0,0,1
2178,['romantic'],0,0,1,0,0,0,0,0,0
2179,['cute'],0,1,0,0,0,0,0,0,0
2180,['cute'],0,1,0,0,0,0,0,0,0
2181,['cute'],0,1,0,0,0,0,0,0,0
2182,['cute'],0,1,0,0,0,0,0,0,0
2183,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2184,['cute'],0,1,0,0,0,0,0,0,0
2185,['cute'],0,1,0,0,0,0,0,0,0
2186,['cute'],0,1,0,0,0,0,0,0,0
2187,['humor'],0,0,0,0,0,0,0,0,1
2188,['humor'],0,0,0,0,0,0,0,0,1
2189,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2190,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2191,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2192,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2193,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2194,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2195,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2196,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
2197,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
2198,['cute'],0,1,0,0,0,0,0,0,0
2199,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
2200,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
2201,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
2202,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
2203,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
2204,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2205,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2206,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2207,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2208,"['expressionnisme', 'decoration']",0,0,0,0,1,0,1,0,0
2209,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
2210,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2211,['humor'],0,0,0,0,0,0,0,0,1
2212,['abstract'],0,0,0,0,0,1,0,0,0
2213,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
2214,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
2215,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
2216,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2217,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2218,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2219,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2220,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2221,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2222,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2223,"['cute', 'abstract']",0,1,0,0,0,1,0,0,0
2224,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
2225,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2226,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
2227,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2228,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2229,['romantic'],0,0,1,0,0,0,0,0,0
2230,['cute'],0,1,0,0,0,0,0,0,0
2231,"['cute', 'abstract']",0,1,0,0,0,1,0,0,0
2232,['cute'],0,1,0,0,0,0,0,0,0
2233,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2234,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2235,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2236,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2237,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2238,['romantic'],0,0,1,0,0,0,0,0,0
2239,['decoration'],0,0,0,0,0,0,1,0,0
2240,['decoration'],0,0,0,0,0,0,1,0,0
2241,['decoration'],0,0,0,0,0,0,1,0,0
2242,['romantic'],0,0,1,0,0,0,0,0,0
2243,['romantic'],0,0,1,0,0,0,0,0,0
2244,['romantic'],0,0,1,0,0,0,0,0,0
2245,['grotesque'],0,0,0,0,0,0,0,1,0
2246,['romantic'],0,0,1,0,0,0,0,0,0
2247,['romantic'],0,0,1,0,0,0,0,0,0
2248,['romantic'],0,0,1,0,0,0,0,0,0
2249,['romantic'],0,0,1,0,0,0,0,0,0
2250,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
2251,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
2252,['romantic'],0,0,1,0,0,0,0,0,0
2253,['romantic'],0,0,1,0,0,0,0,0,0
2254,['romantic'],0,0,1,0,0,0,0,0,0
2255,['romantic'],0,0,1,0,0,0,0,0,0
2256,['cute'],0,1,0,0,0,0,0,0,0
2257,['romantic'],0,0,1,0,0,0,0,0,0
2258,['romantic'],0,0,1,0,0,0,0,0,0
2259,['romantic'],0,0,1,0,0,0,0,0,0
2260,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
2261,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
2262,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
2263,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
2264,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2265,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2266,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2267,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2268,"['classic', 'humor']",1,0,0,0,0,0,0,0,1
2269,['cute'],0,1,0,0,0,0,0,0,0
2270,['romantic'],0,0,1,0,0,0,0,0,0
2271,['romantic'],0,0,1,0,0,0,0,0,0
2272,['humor'],0,0,0,0,0,0,0,0,1
2273,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2274,['cute'],0,1,0,0,0,0,0,0,0
2275,['cute'],0,1,0,0,0,0,0,0,0
2276,['cute'],0,1,0,0,0,0,0,0,0
2277,['humor'],0,0,0,0,0,0,0,0,1
2278,['romantic'],0,0,1,0,0,0,0,0,0
2279,['cute'],0,1,0,0,0,0,0,0,0
2280,['humor'],0,0,0,0,0,0,0,0,1
2281,['romantic'],0,0,1,0,0,0,0,0,0
2282,['romantic'],0,0,1,0,0,0,0,0,0
2283,['romantic'],0,0,1,0,0,0,0,0,0
2284,['romantic'],0,0,1,0,0,0,0,0,0
2285,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2286,['humor'],0,0,0,0,0,0,0,0,1
2287,['cute'],0,1,0,0,0,0,0,0,0
2288,['cute'],0,1,0,0,0,0,0,0,0
2289,['cute'],0,1,0,0,0,0,0,0,0
2290,['romantic'],0,0,1,0,0,0,0,0,0
2291,['romantic'],0,0,1,0,0,0,0,0,0
2292,['romantic'],0,0,1,0,0,0,0,0,0
2293,['romantic'],0,0,1,0,0,0,0,0,0
2294,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
2295,['romantic'],0,0,1,0,0,0,0,0,0
2296,['romantic'],0,0,1,0,0,0,0,0,0
2297,['romantic'],0,0,1,0,0,0,0,0,0
2298,['romantic'],0,0,1,0,0,0,0,0,0
2299,['romantic'],0,0,1,0,0,0,0,0,0
2300,['romantic'],0,0,1,0,0,0,0,0,0
2301,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
2302,['romantic'],0,0,1,0,0,0,0,0,0
2303,['romantic'],0,0,1,0,0,0,0,0,0
2304,['romantic'],0,0,1,0,0,0,0,0,0
2305,['romantic'],0,0,1,0,0,0,0,0,0
2306,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2307,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
2308,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
2309,['romantic'],0,0,1,0,0,0,0,0,0
2310,['romantic'],0,0,1,0,0,0,0,0,0
2311,['romantic'],0,0,1,0,0,0,0,0,0
2312,['romantic'],0,0,1,0,0,0,0,0,0
2313,['romantic'],0,0,1,0,0,0,0,0,0
2314,['romantic'],0,0,1,0,0,0,0,0,0
2315,['romantic'],0,0,1,0,0,0,0,0,0
2316,['romantic'],0,0,1,0,0,0,0,0,0
2317,['humor'],0,0,0,0,0,0,0,0,1
2318,['humor'],0,0,0,0,0,0,0,0,1
2319,['romantic'],0,0,1,0,0,0,0,0,0
2320,['humor'],0,0,0,0,0,0,0,0,1
2321,['cute'],0,1,0,0,0,0,0,0,0
2322,['humor'],0,0,0,0,0,0,0,0,1
2323,['humor'],0,0,0,0,0,0,0,0,1
2324,['humor'],0,0,0,0,0,0,0,0,1
2325,['humor'],0,0,0,0,0,0,0,0,1
2326,['humor'],0,0,0,0,0,0,0,0,1
2327,['humor'],0,0,0,0,0,0,0,0,1
2328,['humor'],0,0,0,0,0,0,0,0,1
2329,['humor'],0,0,0,0,0,0,0,0,1
2330,['romantic'],0,0,1,0,0,0,0,0,0
2331,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
2332,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
2333,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
2334,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
2335,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
2336,['grotesque'],0,0,0,0,0,0,0,1,0
2337,['grotesque'],0,0,0,0,0,0,0,1,0
2338,['grotesque'],0,0,0,0,0,0,0,1,0
2339,['grotesque'],0,0,0,0,0,0,0,1,0
2340,['romantic'],0,0,1,0,0,0,0,0,0
2341,['grotesque'],0,0,0,0,0,0,0,1,0
2342,['grotesque'],0,0,0,0,0,0,0,1,0
2343,['grotesque'],0,0,0,0,0,0,0,1,0
2344,['grotesque'],0,0,0,0,0,0,0,1,0
2345,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2346,['grotesque'],0,0,0,0,0,0,0,1,0
2347,['romantic'],0,0,1,0,0,0,0,0,0
2348,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2349,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2350,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2351,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2352,['grotesque'],0,0,0,0,0,0,0,1,0
2353,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2354,['grotesque'],0,0,0,0,0,0,0,1,0
2355,['cute'],0,1,0,0,0,0,0,0,0
2356,['grotesque'],0,0,0,0,0,0,0,1,0
2357,['romantic'],0,0,1,0,0,0,0,0,0
2358,['romantic'],0,0,1,0,0,0,0,0,0
2359,['romantic'],0,0,1,0,0,0,0,0,0
2360,['romantic'],0,0,1,0,0,0,0,0,0
2361,['romantic'],0,0,1,0,0,0,0,0,0
2362,['romantic'],0,0,1,0,0,0,0,0,0
2363,['romantic'],0,0,1,0,0,0,0,0,0
2364,['romantic'],0,0,1,0,0,0,0,0,0
2365,['romantic'],0,0,1,0,0,0,0,0,0
2366,['romantic'],0,0,1,0,0,0,0,0,0
2367,['romantic'],0,0,1,0,0,0,0,0,0
2368,['romantic'],0,0,1,0,0,0,0,0,0
2369,['cute'],0,1,0,0,0,0,0,0,0
2370,['cute'],0,1,0,0,0,0,0,0,0
2371,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2372,['cute'],0,1,0,0,0,0,0,0,0
2373,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
2374,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2375,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2376,['romantic'],0,0,1,0,0,0,0,0,0
2377,['romantic'],0,0,1,0,0,0,0,0,0
2378,['romantic'],0,0,1,0,0,0,0,0,0
2379,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
2380,['romantic'],0,0,1,0,0,0,0,0,0
2381,['romantic'],0,0,1,0,0,0,0,0,0
2382,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
2383,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
2384,['cute'],0,1,0,0,0,0,0,0,0
2385,['grotesque'],0,0,0,0,0,0,0,1,0
2386,['romantic'],0,0,1,0,0,0,0,0,0
2387,['romantic'],0,0,1,0,0,0,0,0,0
2388,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2389,['romantic'],0,0,1,0,0,0,0,0,0
2390,['romantic'],0,0,1,0,0,0,0,0,0
2391,['classic'],1,0,0,0,0,0,0,0,0
2392,['romantic'],0,0,1,0,0,0,0,0,0
2393,['romantic'],0,0,1,0,0,0,0,0,0
2394,['romantic'],0,0,1,0,0,0,0,0,0
2395,['romantic'],0,0,1,0,0,0,0,0,0
2396,['romantic'],0,0,1,0,0,0,0,0,0
2397,['romantic'],0,0,1,0,0,0,0,0,0
2398,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
2399,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
2400,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
2401,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
2402,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
2403,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2404,['cute'],0,1,0,0,0,0,0,0,0
2405,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
2406,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2407,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2408,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2409,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
2410,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2411,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
2412,['romantic'],0,0,1,0,0,0,0,0,0
2413,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2414,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2415,['romantic'],0,0,1,0,0,0,0,0,0
2416,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2417,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2418,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2419,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2420,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2421,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
2422,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2423,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2424,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2425,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2426,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2427,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2428,['romantic'],0,0,1,0,0,0,0,0,0
2429,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2430,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2431,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
2432,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2433,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2434,['romantic'],0,0,1,0,0,0,0,0,0
2435,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2436,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2437,['romantic'],0,0,1,0,0,0,0,0,0
2438,['romantic'],0,0,1,0,0,0,0,0,0
2439,['romantic'],0,0,1,0,0,0,0,0,0
2440,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
2441,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
2442,['classic'],1,0,0,0,0,0,0,0,0
2443,['classic'],1,0,0,0,0,0,0,0,0
2444,['classic'],1,0,0,0,0,0,0,0,0
2445,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2446,['romantic'],0,0,1,0,0,0,0,0,0
2447,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
2448,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2449,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2450,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2451,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
2452,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2453,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2454,['decoration'],0,0,0,0,0,0,1,0,0
2455,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
2456,['humor'],0,0,0,0,0,0,0,0,1
2457,['humor'],0,0,0,0,0,0,0,0,1
2458,['humor'],0,0,0,0,0,0,0,0,1
2459,['romantic'],0,0,1,0,0,0,0,0,0
2460,['humor'],0,0,0,0,0,0,0,0,1
2461,['romantic'],0,0,1,0,0,0,0,0,0
2462,['humor'],0,0,0,0,0,0,0,0,1
2463,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
2464,['abstract'],0,0,0,0,0,1,0,0,0
2465,['humor'],0,0,0,0,0,0,0,0,1
2466,['humor'],0,0,0,0,0,0,0,0,1
2467,['humor'],0,0,0,0,0,0,0,0,1
2468,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2469,['cute'],0,1,0,0,0,0,0,0,0
2470,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2471,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
2472,['romantic'],0,0,1,0,0,0,0,0,0
2473,['romantic'],0,0,1,0,0,0,0,0,0
2474,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
2475,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2476,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2477,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2478,"['classic', 'abstract']",1,0,0,0,0,1,0,0,0
2479,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2480,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2481,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2482,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2483,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2484,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2485,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2486,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2487,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2488,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2489,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
2490,['romantic'],0,0,1,0,0,0,0,0,0
2491,['classic'],1,0,0,0,0,0,0,0,0
2492,['classic'],1,0,0,0,0,0,0,0,0
2493,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2494,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
2495,['romantic'],0,0,1,0,0,0,0,0,0
2496,['romantic'],0,0,1,0,0,0,0,0,0
