Id,Genre,happiness,love,trust,optimism,sadness,fear,disgust,anger,lost,surprise,touched,peace
2129,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2130,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2131,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2132,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2133,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2134,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2135,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2136,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2137,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2138,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2139,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2140,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2141,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2142,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2143,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2144,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2145,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2146,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2147,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2148,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2149,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2150,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2151,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2152,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2153,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2154,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2155,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2156,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2157,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2158,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2159,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2160,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2161,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2162,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2163,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2164,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2165,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2166,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2167,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2168,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2169,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2170,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2171,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2172,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2173,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2174,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2175,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2176,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2177,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2178,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2179,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2180,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2181,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2182,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2183,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2184,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2185,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2186,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2187,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2188,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2189,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2190,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2191,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2192,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2193,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2194,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2195,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2196,"['fear', 'anger']",0,0,0,0,0,1,0,1,0,0,0,0
2197,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2198,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2199,"['fear', 'anger']",0,0,0,0,0,1,0,1,0,0,0,0
2200,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2201,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2202,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2203,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2204,"['love', 'anger']",0,1,0,0,0,0,0,1,0,0,0,0
2205,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2206,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2207,['love'],0,1,0,0,0,0,0,0,0,0,0,0
2208,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2209,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2210,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2211,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2212,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2213,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2214,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2215,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
2216,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2217,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
2218,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
2219,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2220,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2221,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2222,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2223,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2224,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2225,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
2226,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2227,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2228,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2229,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2230,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2231,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2232,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2233,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2234,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2235,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2236,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2237,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2238,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2239,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2240,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2241,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2242,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2243,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2244,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2245,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2246,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2247,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2248,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2249,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2250,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2251,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2252,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2253,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2254,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2255,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2256,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2257,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2258,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2259,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2260,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2261,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2262,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2263,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2264,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2265,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2266,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2267,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2268,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2269,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2270,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2271,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2272,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2273,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2274,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2275,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2276,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2277,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2278,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2279,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2280,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2281,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2282,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2283,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2284,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2285,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2286,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2287,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2288,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2289,"['optimism', 'peace']",0,0,0,1,0,0,0,0,0,0,0,1
2290,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2291,['love'],0,1,0,0,0,0,0,0,0,0,0,0
2292,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2293,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2294,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2295,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2296,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2297,"['love', 'trust', 'sadness']",0,1,1,0,1,0,0,0,0,0,0,0
2298,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2299,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2300,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2301,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2302,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2303,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2304,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2305,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2306,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2307,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2308,['love'],0,1,0,0,0,0,0,0,0,0,0,0
2309,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2310,"['love', 'trust', 'peace']",0,1,1,0,0,0,0,0,0,0,0,1
2311,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2312,"['happiness', 'love', 'trust']",1,1,1,0,0,0,0,0,0,0,0,0
2313,"['trust', 'sadness']",0,0,1,0,1,0,0,0,0,0,0,0
2314,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2315,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2316,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2317,"['sadness', 'lost']",0,0,0,0,1,0,0,0,1,0,0,0
2318,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
2319,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2320,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2321,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2322,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2323,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2324,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2325,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2326,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2327,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2328,"['happiness', 'optimism']",1,0,0,1,0,0,0,0,0,0,0,0
2329,"['sadness', 'lost']",0,0,0,0,1,0,0,0,1,0,0,0
2330,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2331,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2332,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2333,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2334,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2335,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2336,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2337,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2338,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2339,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2340,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2341,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2342,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2343,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2344,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2345,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2346,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2347,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2348,"['sadness', 'lost']",0,0,0,0,1,0,0,0,1,0,0,0
2349,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2350,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2351,"['fear', 'lost']",0,0,0,0,0,1,0,0,1,0,0,0
2352,"['sadness', 'fear', 'lost']",0,0,0,0,1,1,0,0,1,0,0,0
2353,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2354,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2355,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2356,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2357,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2358,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2359,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2360,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2361,['disgust'],0,0,0,0,0,0,1,0,0,0,0,0
2362,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2363,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2364,"['fear', 'lost']",0,0,0,0,0,1,0,0,1,0,0,0
2365,"['optimism', 'lost']",0,0,0,1,0,0,0,0,1,0,0,0
2366,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2367,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2368,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2369,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2370,['disgust'],0,0,0,0,0,0,1,0,0,0,0,0
2371,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2372,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2373,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2374,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2375,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2376,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2377,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2378,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2379,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2380,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2381,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2382,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2383,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2384,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2385,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2386,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2387,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2388,"['fear', 'lost']",0,0,0,0,0,1,0,0,1,0,0,0
2389,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2390,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2391,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2392,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2393,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2394,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2395,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2396,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2397,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2398,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2399,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2400,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2401,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2402,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2403,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2404,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2405,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2406,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2407,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2408,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2409,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2410,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2411,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2412,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2413,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2414,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2415,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2416,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2417,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2418,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2419,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2420,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2421,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2422,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2423,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2424,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2425,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2426,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2427,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2428,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2429,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2430,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2431,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2432,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2433,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2434,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
2435,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2436,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2437,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2438,"['fear', 'lost']",0,0,0,0,0,1,0,0,1,0,0,0
2439,"['love', 'sadness']",0,1,0,0,1,0,0,0,0,0,0,0
2440,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2441,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2442,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2443,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2444,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
2445,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2446,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
2447,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2448,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2449,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2450,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2451,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2452,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2453,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2454,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2455,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2456,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2457,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
2458,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2459,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2460,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2461,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2462,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2463,['love'],0,1,0,0,0,0,0,0,0,0,0,0
2464,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2465,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2466,['love'],0,1,0,0,0,0,0,0,0,0,0,0
2467,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2468,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2469,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2470,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2471,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2472,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2473,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2474,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2475,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2476,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2477,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2478,"['sadness', 'fear']",0,0,0,0,1,1,0,0,0,0,0,0
2479,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2480,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2481,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2482,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2483,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2484,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2485,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2486,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2487,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2488,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2489,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2490,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2491,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2492,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2493,"['sadness', 'fear']",0,0,0,0,1,1,0,0,0,0,0,0
2494,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2495,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2496,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2497,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2498,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2499,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2500,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2501,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2502,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2503,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2504,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2505,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2506,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2507,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2508,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2509,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2510,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2511,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2512,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2513,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
2514,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2515,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
2516,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
2517,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2518,['love'],0,1,0,0,0,0,0,0,0,0,0,0
2519,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2520,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2521,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2522,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2523,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2524,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2525,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2526,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2527,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2528,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2529,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2530,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
2531,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2532,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2533,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2534,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2535,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2536,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2537,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2538,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2539,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2540,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2541,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
2542,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2543,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
2544,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
2545,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2546,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2547,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2548,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2549,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
2550,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
